"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016042","lipid catabolic process","6/43","351/18986",0.0170940170940171,7.54760484993043,5.89910967155534,0.000130927735678379,0.00247521141674728,0.00130096071295667,"HSD17B10/CYP3A4/PPARD/PPARA/CYP1A2/HPGD",6
"GO:0002248","connective tissue replacement involved in inflammatory response wound healing","2/43","8/18986",0.25,110.383720930233,14.7430593560187,0.000139084429163045,0.00256312733743326,0.00134716895120331,"HIF1A/PPARG",2
"GO:0010616","negative regulation of cardiac muscle adaptation","2/43","8/18986",0.25,110.383720930233,14.7430593560187,0.000139084429163045,0.00256312733743326,0.00134716895120331,"LMNA/PPARG",2
"GO:1903243","negative regulation of cardiac muscle hypertrophy in response to stress","2/43","8/18986",0.25,110.383720930233,14.7430593560187,0.000139084429163045,0.00256312733743326,0.00134716895120331,"LMNA/PPARG",2
"GO:2000378","negative regulation of reactive oxygen species metabolic process","3/43","47/18986",0.0638297872340425,28.1830776843147,8.88964016815723,0.00016368374208816,0.00299132038666112,0.00157222541742575,"HIF1A/PPARA/TP53",3
"GO:0019371","cyclooxygenase pathway","2/43","9/18986",0.222222222222222,98.1188630490956,13.8843711463418,0.000178565584532747,0.00317811633212471,0.0016704045809281,"PTGS2/PTGS1",2
"GO:0099541","trans-synaptic signaling by lipid","2/43","9/18986",0.222222222222222,98.1188630490956,13.8843711463418,0.000178565584532747,0.00317811633212471,0.0016704045809281,"CNR2/FABP5",2
"GO:0099542","trans-synaptic signaling by endocannabinoid","2/43","9/18986",0.222222222222222,98.1188630490956,13.8843711463418,0.000178565584532747,0.00317811633212471,0.0016704045809281,"CNR2/FABP5",2
"GO:1901989","positive regulation of cell cycle phase transition","4/43","125/18986",0.032,14.1291162790698,7.01654463984039,0.000181151181721655,0.00317811633212471,0.0016704045809281,"TERT/CDC25A/CDC25B/EGFR",4
"GO:1990748","cellular detoxification","4/43","125/18986",0.032,14.1291162790698,7.01654463984039,0.000181151181721655,0.00317811633212471,0.0016704045809281,"PTGS2/ALDH1A1/PTGS1/SLC22A1",4
"GO:0044282","small molecule catabolic process","6/43","375/18986",0.016,7.06455813953488,5.65125744375612,0.000187539993725346,0.00326408893841019,0.00171559142129703,"HSD17B10/CYP3A4/PPARD/PPARA/TP53/PKM",6
"GO:0019318","hexose metabolic process","5/43","238/18986",0.0210084033613445,9.27594293531366,6.121299689778,0.000193710717314184,0.00334494175645673,0.00175808732249508,"FABP5/PPARD/PPARA/TP53/PKM",5
"GO:0006636","unsaturated fatty acid biosynthetic process","3/43","51/18986",0.0588235294117647,25.9726402188782,8.50808935839185,0.000208897936334701,0.00357900917485936,0.00188111217340869,"PTGS2/PTGS1/FABP5",3
"GO:0009299","mRNA transcription","3/43","52/18986",0.0576923076923077,25.4731663685152,8.41949022121767,0.000221338347669268,0.00373121242713155,0.00196110956282384,"PPARG/TP53/THRB",3
"GO:0002246","wound healing involved in inflammatory response","2/43","10/18986",0.2,88.3069767441861,13.1571480877233,0.000222885922459751,0.00373121242713155,0.00196110956282384,"HIF1A/PPARG",2
"GO:0009750","response to fructose","2/43","10/18986",0.2,88.3069767441861,13.1571480877233,0.000222885922459751,0.00373121242713155,0.00196110956282384,"PTGS2/PPARA",2
"GO:0097237","cellular response to toxic substance","4/43","135/18986",0.0296296296296296,13.0825150732127,6.71231272605761,0.000243326088687361,0.00404253115523775,0.00212473737729394,"PTGS2/ALDH1A1/PTGS1/SLC22A1",4
"GO:0034599","cellular response to oxidative stress","5/43","251/18986",0.0199203187250996,8.79551561197072,5.92338561818599,0.000247844732697368,0.0040561455134726,0.00213189302673698,"HIF1A/TRPA1/ALOX5/MAPT/TP53",5
"GO:0045444","fat cell differentiation","5/43","251/18986",0.0199203187250996,8.79551561197072,5.92338561818599,0.000247844732697368,0.0040561455134726,0.00213189302673698,"PTGS2/ALOX5/FABP4/PPARD/PPARG",5
"GO:0045931","positive regulation of mitotic cell cycle","4/43","136/18986",0.0294117647058824,12.9863201094391,6.68366690405145,0.00025028900303949,0.00406580580493039,0.00213697043530793,"TERT/CDC25A/CDC25B/EGFR",4
"GO:0010883","regulation of lipid storage","3/43","55/18986",0.0545454545454545,24.0837209302326,8.16799627804163,0.000261511915546595,0.00419113929777248,0.00220284519214768,"PPARD/PPARG/PPARA",3
"GO:0090257","regulation of muscle system process","5/43","254/18986",0.0196850393700787,8.69163156930965,5.87974384182952,0.000261826759596365,0.00419113929777248,0.00220284519214768,"PTGS2/LMNA/CACNA1C/PPARG/PPARA",5
"GO:0043401","steroid hormone receptor signaling pathway","4/43","138/18986",0.0289855072463768,12.7981125716212,6.62726888261249,0.000264643528385312,0.00420553085325354,0.00221040933319539,"MAPK1/AR/PPARD/PPARA",4
"GO:0014745","negative regulation of muscle adaptation","2/43","11/18986",0.181818181818182,80.2790697674419,12.5308099956927,0.000272024342841509,0.00423084669398177,0.00222371523263496,"LMNA/PPARG",2
"GO:0019372","lipoxygenase pathway","2/43","11/18986",0.181818181818182,80.2790697674419,12.5308099956927,0.000272024342841509,0.00423084669398177,0.00222371523263496,"ALOX5/HPGD",2
"GO:0097267","omega-hydroxylase P450 pathway","2/43","11/18986",0.181818181818182,80.2790697674419,12.5308099956927,0.000272024342841509,0.00423084669398177,0.00222371523263496,"CYP2C9/CYP1A2",2
"GO:0050678","regulation of epithelial cell proliferation","6/43","406/18986",0.0147783251231527,6.52514606484133,5.36165758046902,0.000287618433405864,0.00444188186238775,0.00233463442979556,"HIF1A/ALOX5/AR/PPARD/PPARG/EGFR",6
"GO:0005996","monosaccharide metabolic process","5/43","262/18986",0.0190839694656489,8.42623823894905,5.76680618953169,0.000302055809411748,0.00463222650377596,0.00243467877295446,"FABP5/PPARD/PPARA/TP53/PKM",5
"GO:0050805","negative regulation of synaptic transmission","3/43","58/18986",0.0517241379310345,22.8380112269447,7.93578452060773,0.000306123360815549,0.00466200368242013,0.00245032953284376,"PTGS2/CNR2/MAPT",3
"GO:0060135","maternal process involved in female pregnancy","3/43","59/18986",0.0508474576271186,22.4509262908948,7.86224031526025,0.000322014943678005,0.00486278822312713,0.00255586104318728,"PTGS2/AR/PPARD",3
"GO:0031392","regulation of prostaglandin biosynthetic process","2/43","12/18986",0.166666666666667,73.5891472868217,11.9838956438716,0.000325959812494158,0.00486278822312713,0.00255586104318728,"PTGS2/FABP5",2
"GO:1901993","regulation of meiotic cell cycle phase transition","2/43","12/18986",0.166666666666667,73.5891472868217,11.9838956438716,0.000325959812494158,0.00486278822312713,0.00255586104318728,"CDC25A/CDC25B",2
"GO:1903522","regulation of blood circulation","5/43","267/18986",0.0187265917602996,8.26844351537323,5.69863547377338,0.000329481203077976,0.00488210998885135,0.00256601648200841,"PTGS2/CACNA1C/PTPN1/THRB/EGFR",5
"GO:0045598","regulation of fat cell differentiation","4/43","147/18986",0.0272108843537415,12.0145546590729,6.38721941876442,0.000336654182216601,0.00494783727999891,0.00260056246986767,"PTGS2/ALOX5/PPARD/PPARG",4
"GO:1903409","reactive oxygen species biosynthetic process","3/43","60/18986",0.05,22.0767441860465,7.79049190477456,0.000338429362517025,0.00494783727999891,0.00260056246986767,"ALOX5/PPARA/CYP1A2",3
"GO:0050708","regulation of protein secretion","5/43","272/18986",0.0183823529411765,8.11645006839945,5.632221095143,0.000358757520324036,0.00521029961636166,0.00273851157026712,"HIF1A/ALOX5/PPARG/CYP51A1/EGFR",5
"GO:0120161","regulation of cold-induced thermogenesis","4/43","151/18986",0.0264900662251656,11.6962883104882,6.28715128575969,0.000372780454534039,0.00537833905784966,0.00282683239414663,"TSHR/ALDH1A1/FABP4/FABP5",4
"GO:0032868","response to insulin","5/43","276/18986",0.0181159420289855,7.99882035726323,5.58030122160823,0.000383565748230087,0.00549777572463125,0.00288960780400375,"MAPK1/PPARG/PPARA/PTPN1/PKM",5
"GO:0106106","cold-induced thermogenesis","4/43","153/18986",0.0261437908496732,11.5433956528348,6.23852062622648,0.000391847521998978,0.0055800104918426,0.00293283005187205,"TSHR/ALDH1A1/FABP4/FABP5",4
"GO:0007611","learning or memory","5/43","282/18986",0.0177304964539007,7.82863269008742,5.50435212609268,0.00042318913928325,0.00598744375773011,0.00314697526326084,"HIF1A/PTGS2/MAPK1/MAPT/EGFR",5
"GO:0006260","DNA replication","5/43","283/18986",0.0176678445229682,7.80096967704824,5.49191198163843,0.00043008292240458,0.0060188033882476,0.00316345775320091,"TOP1/TP53/RECQL/CDC25A/EGFR",5
"GO:0050727","regulation of inflammatory response","6/43","438/18986",0.0136986301369863,6.04842306467028,5.09283261746816,0.000430894725013622,0.0060188033882476,0.00316345775320091,"PTGS2/ALOX5/FABP4/PPARD/PPARG/PPARA",6
"GO:0010745","negative regulation of macrophage derived foam cell differentiation","2/43","14/18986",0.142857142857143,63.0764119601329,11.070040642192,0.000448138100368553,0.00606865312238535,0.00318965856385723,"PPARG/PPARA",2
"GO:0051000","positive regulation of nitric-oxide synthase activity","2/43","14/18986",0.142857142857143,63.0764119601329,11.070040642192,0.000448138100368553,0.00606865312238535,0.00318965856385723,"HIF1A/TERT",2
"GO:2001279","regulation of unsaturated fatty acid biosynthetic process","2/43","14/18986",0.142857142857143,63.0764119601329,11.070040642192,0.000448138100368553,0.00606865312238535,0.00318965856385723,"PTGS2/FABP5",2
"GO:0015909","long-chain fatty acid transport","3/43","66/18986",0.0454545454545455,20.0697674418605,7.39387233168559,0.000448299957057194,0.00606865312238535,0.00318965856385723,"FABP4/FABP5/PPARG",3
"GO:0043470","regulation of carbohydrate catabolic process","3/43","66/18986",0.0454545454545455,20.0697674418605,7.39387233168559,0.000448299957057194,0.00606865312238535,0.00318965856385723,"HIF1A/PPARA/TP53",3
"GO:0018105","peptidyl-serine phosphorylation","4/43","159/18986",0.0251572327044025,11.1077958168787,6.09789034046122,0.000453235239296559,0.00609782134832733,0.00320498926076676,"TOP1/PTGS2/MAPK1/EGFR",4
"GO:0000723","telomere maintenance","4/43","162/18986",0.0246913580246914,10.902095894344,6.03036815794824,0.000486372668209791,0.00650375159380532,0.00341834449094815,"LMNA/MAPK1/TP53/TERT",4
"GO:1905953","negative regulation of lipid localization","3/43","68/18986",0.0441176470588235,19.4794801641587,7.27313660871451,0.0004894304659553,0.00650497582933317,0.00341898794399396,"PPARD/PPARG/PPARA",3
"GO:0007005","mitochondrion organization","6/43","452/18986",0.0132743362831858,5.86108252726899,4.98348070581144,0.000508885077516487,0.00662182358518972,0.00348040263315465,"HSD17B10/LMNA/MAPT/PPARG/TP53/TERT",6
"GO:0010611","regulation of cardiac muscle hypertrophy","3/43","69/18986",0.0434782608695652,19.1971688574317,7.21468522041433,0.000510872096933976,0.00662182358518972,0.00348040263315465,"LMNA/PPARG/PPARA",3
"GO:0061180","mammary gland epithelium development","3/43","69/18986",0.0434782608695652,19.1971688574317,7.21468522041433,0.000510872096933976,0.00662182358518972,0.00348040263315465,"HIF1A/MAPK1/AR",3
"GO:0010889","regulation of sequestering of triglyceride","2/43","15/18986",0.133333333333333,58.8713178294574,10.6826509556836,0.000516339185165272,0.00662182358518972,0.00348040263315465,"PPARG/PPARA",2
"GO:0044771","meiotic cell cycle phase transition","2/43","15/18986",0.133333333333333,58.8713178294574,10.6826509556836,0.000516339185165272,0.00662182358518972,0.00348040263315465,"CDC25A/CDC25B",2
"GO:0070243","regulation of thymocyte apoptotic process","2/43","15/18986",0.133333333333333,58.8713178294574,10.6826509556836,0.000516339185165272,0.00662182358518972,0.00348040263315465,"HIF1A/TP53",2
"GO:0001503","ossification","6/43","456/18986",0.0131578947368421,5.80966952264382,4.95307720089875,0.000533077918060751,0.00679674345527458,0.00357233978137407,"HIF1A/PTGS2/MAPK1/ALOX5/PPARG/EGFR",6
"GO:0035051","cardiocyte differentiation","4/43","167/18986",0.0239520958083832,10.5756858376271,5.92168092066146,0.000545390054899436,0.00687379534709461,0.00361283793172948,"LMNA/MAPK1/PPARA/EGFR",4
"GO:0098754","detoxification","4/43","167/18986",0.0239520958083832,10.5756858376271,5.92168092066146,0.000545390054899436,0.00687379534709461,0.00361283793172948,"PTGS2/ALDH1A1/PTGS1/SLC22A1",4
"GO:0045600","positive regulation of fat cell differentiation","3/43","71/18986",0.0422535211267606,18.6564035375041,7.1013905276846,0.000555542194808927,0.00695004181428996,0.00365291275428877,"PTGS2/PPARD/PPARG",3
"GO:0007584","response to nutrient","4/43","168/18986",0.0238095238095238,10.5127353266888,5.9004953327743,0.000557778093622906,0.00695004181428996,0.00365291275428877,"PTGS2/PPARG/PPARA/EGFR",4
"GO:0014743","regulation of muscle hypertrophy","3/43","72/18986",0.0416666666666667,18.3972868217054,7.04646385127706,0.000578784140423511,0.00717103740084045,0.0037690671053449,"LMNA/PPARG/PPARA",3
"GO:1990845","adaptive thermogenesis","4/43","170/18986",0.0235294117647059,10.3890560875513,5.85865454736665,0.000583153282439196,0.00718457948533234,0.00377618476801254,"TSHR/ALDH1A1/FABP4/FABP5",4
"GO:0018209","peptidyl-serine modification","4/43","171/18986",0.0233918128654971,10.328301373589,5.83799422912145,0.00059614407978755,0.00730359758086088,0.00383874017857905,"TOP1/PTGS2/MAPK1/EGFR",4
"GO:0019362","pyridine nucleotide metabolic process","4/43","172/18986",0.0232558139534884,10.2682531097891,5.81750396658104,0.000609339447301808,0.00738277020957383,0.00388035297932817,"HIF1A/PPARA/TP53/PKM",4
"GO:0046496","nicotinamide nucleotide metabolic process","4/43","172/18986",0.0232558139534884,10.2682531097891,5.81750396658104,0.000609339447301808,0.00738277020957383,0.00388035297932817,"HIF1A/PPARA/TP53/PKM",4
"GO:0006635","fatty acid beta-oxidation","3/43","74/18986",0.0405405405405405,17.9000628535512,6.9398582357306,0.000627115138423174,0.00751510108503837,0.00394990553105192,"HSD17B10/PPARD/PPARA",3
"GO:2000379","positive regulation of reactive oxygen species metabolic process","3/43","74/18986",0.0405405405405405,17.9000628535512,6.9398582357306,0.000627115138423174,0.00751510108503837,0.00394990553105192,"MAPT/TP53/EGFR",3
"GO:0050680","negative regulation of epithelial cell proliferation","4/43","175/18986",0.0228571428571429,10.0922259136213,5.75702943006306,0.000650171265717998,0.007749052096302,0.00407286919886274,"ALOX5/AR/PPARD/PPARG",4
"GO:0050806","positive regulation of synaptic transmission","4/43","176/18986",0.0227272727272727,10.0348837209302,5.7371955460031,0.000664203217721677,0.00782046550428071,0.00411040378581965,"PTGS2/MAPK1/CA7/EGFR",4
"GO:0050872","white fat cell differentiation","2/43","17/18986",0.117647058823529,51.9452804377565,10.012011702412,0.000666861399589828,0.00782046550428071,0.00411040378581965,"FABP4/PPARG",2
"GO:0090399","replicative senescence","2/43","17/18986",0.117647058823529,51.9452804377565,10.012011702412,0.000666861399589828,0.00782046550428071,0.00411040378581965,"TP53/TERT",2
"GO:0072524","pyridine-containing compound metabolic process","4/43","178/18986",0.0224719101123595,9.92213221844787,5.69800068117004,0.000692910151152336,0.00808272319934613,0.00424824532761371,"HIF1A/PPARA/TP53/PKM",4
"GO:0016052","carbohydrate catabolic process","4/43","180/18986",0.0222222222222222,9.81188630490956,5.65942189438004,0.000722486711824352,0.00833942454245897,0.00438316647418464,"HIF1A/PPARA/TP53/PKM",4
"GO:0006089","lactate metabolic process","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"HIF1A/TP53",2
"GO:0009404","toxin metabolic process","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"CYP3A4/CYP1A2",2
"GO:0010612","regulation of cardiac muscle adaptation","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"LMNA/PPARG",2
"GO:0010663","positive regulation of striated muscle cell apoptotic process","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"PTPN1/TP53",2
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"PTPN1/TP53",2
"GO:0019896","axonal transport of mitochondrion","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"HIF1A/MAPT",2
"GO:0030730","sequestering of triglyceride","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"PPARG/PPARA",2
"GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","2/43","18/18986",0.111111111111111,49.0594315245478,9.71894804192817,0.000749141192368635,0.00833942454245897,0.00438316647418464,"LMNA/PPARG",2
"GO:0031214","biomineral tissue development","4/43","182/18986",0.021978021978022,9.70406337848198,5.62144241644019,0.000752947625080079,0.00833946536262936,0.00438318792909456,"HIF1A/PTGS2/ALOX5/PPARA",4
"GO:0071375","cellular response to peptide hormone stimulus","5/43","321/18986",0.0155763239875389,6.87749040063754,5.05994267254166,0.00076115865329252,0.00838804485764068,0.00440872110740708,"TSHR/MAPK1/PPARG/PTPN1/PKM",5
"GO:0006091","generation of precursor metabolites and energy","6/43","490/18986",0.0122448979591837,5.40654959658282,4.70839557737081,0.00077696019416602,0.00851936852903041,0.00447774427690417,"HIF1A/PPARD/PPARA/TP53/CYP1A2/PKM",6
"GO:0002534","cytokine production involved in inflammatory response","3/43","80/18986",0.0375,16.5575581395349,6.64357356347946,0.000787354683962674,0.00854786545509972,0.00449272214142328,"HIF1A/ALOX5/PPARA",3
"GO:1900015","regulation of cytokine production involved in inflammatory response","3/43","80/18986",0.0375,16.5575581395349,6.64357356347946,0.000787354683962674,0.00854786545509972,0.00449272214142328,"HIF1A/ALOX5/PPARA",3
"GO:0060749","mammary gland alveolus development","2/43","19/18986",0.105263157894737,46.4773561811505,9.44904324002435,0.000836072660484098,0.00894813045191556,0.00470309974072889,"HIF1A/AR",2
"GO:0061377","mammary gland lobule development","2/43","19/18986",0.105263157894737,46.4773561811505,9.44904324002435,0.000836072660484098,0.00894813045191556,0.00470309974072889,"HIF1A/AR",2
"GO:1903829","positive regulation of protein localization","6/43","497/18986",0.0120724346076459,5.33040101071546,4.66084593486345,0.000836464542928723,0.00894813045191556,0.00470309974072889,"HIF1A/PTGS2/MAPT/PPARG/TERT/EGFR",6
"GO:0050890","cognition","5/43","329/18986",0.0151975683890578,6.7102565915035,4.97791888933378,0.000850104702668412,0.00904990103374674,0.00475658993061784,"HIF1A/PTGS2/MAPK1/MAPT/EGFR",5
"GO:0007565","female pregnancy","4/43","189/18986",0.0211640211640212,9.34465362372339,5.4930062685364,0.000866738152340314,0.0091382536927034,0.00480302771666318,"PTGS2/AR/PPARD/HPGD",4
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","4/43","189/18986",0.0211640211640212,9.34465362372339,5.4930062685364,0.000866738152340314,0.0091382536927034,0.00480302771666318,"HIF1A/PTGS2/PTPN1/TP53",4
"GO:0006694","steroid biosynthetic process","4/43","191/18986",0.0209424083769634,9.24680384755875,5.45753252168703,0.000901361379160286,0.00941278811665956,0.00494732185554142,"HSD17B10/MAPK1/CYP3A4/CYP51A1",4
"GO:0048771","tissue remodeling","4/43","191/18986",0.0209424083769634,9.24680384755875,5.45753252168703,0.000901361379160286,0.00941278811665956,0.00494732185554142,"HIF1A/PPARG/TP53/EGFR",4
